95
0.00394059 3.9308e-06 3.56553e-06 0.0330049 6.8315e-15
0.000429939 1.79744e-06 1.64144e-06 0.0375089 1.55261e-15
0.00241347 8.03016e-07 7.25464e-07 0.0417054 3.45025e-16
0.000267722 3.50493e-07 3.17255e-07 0.0453414 7.50054e-17
0.00228707 1.49567e-07 1.35876e-07 0.0482525 1.59586e-17
0.00104818 6.24326e-08 5.67752e-08 0.0502765 3.32471e-18
0.00350604 2.55105e-08 2.32439e-08 0.0513996 6.78512e-19
0.001057 1.02106e-08 9.31562e-09 0.0514528 1.35702e-19
0.00014999 4.00551e-09 3.65856e-09 0.0504751 2.66083e-20
0.000303047 1.54085e-09 1.4086e-09 0.0486524 5.11698e-21
0.000832534 5.81505e-10 5.31835e-10 0.0460889 9.65469e-22
8.60115e-05 2.15382e-10 1.97032e-10 0.0428522 1.78791e-22
0.000825861 7.83224e-11 7.16579e-11 0.0392974 3.25074e-23
0.000798166 2.79726e-11 2.55934e-11 0.035357 5.80489e-24
0.000380925 9.81499e-12 8.98021e-12 0.0314445 1.0184e-24
1.66624e-09 3.38449e-12 3.09661e-12 0.0276081 1.75586e-25
2.14612e-07 1.14729e-12 1.04969e-12 0.0238314 2.97604e-26
2.66253e-13 3.82429e-13 3.49894e-13 0.0207241 4.96007e-27
8.5124e-14 1.25386e-13 1.14719e-13 0.0175588 8.13126e-28
8.18654e-13 4.04472e-14 3.7006e-14 0.014984 1.31149e-28
8.71811e-15 1.28404e-14 1.17479e-14 0.012903 2.08174e-29
9.53391e-05 4.01262e-15 3.67123e-15 0.0113233 3.25271e-30
2.7968e-05 1.23465e-15 1.12961e-15 0.00980742 5.00417e-31
-2.43323e-13 3.74137e-16 3.42305e-16 0.00851043 7.58208e-32
7.58191e-17 1.11683e-16 1.02181e-16 0.00740777 1.13165e-32
2.22997e-17 -8.43041e-18 4.13258e-17 0.0068162 1.6642e-33
6.46369e-18 6.46369e-18 -1.18581e-17 0.00613254 2.41188e-34
1.84677e-18 1.84677e-18 1.84677e-18 0.00536608 3.44554e-35
5.20216e-19 5.20216e-19 5.20216e-19 0.00559147 4.85288e-36
1.44505e-19 1.44505e-19 1.44505e-19 0.00484481 6.7401e-37
3.95903e-20 3.95903e-20 3.95903e-20 0.00453181 9.23302e-38
1.07001e-20 1.07001e-20 1.07001e-20 0.00464773 1.24771e-38
2.85335e-21 2.85335e-21 2.85335e-21 0.00452638 1.66361e-39
7.50883e-22 7.50883e-22 7.50883e-22 0.00481617 2.18896e-40
1.95034e-22 1.95034e-22 1.95034e-22 0.00561405 2.8428e-41
5.00088e-23 5.00088e-23 5.00088e-23 0.00317568 3.64462e-42
1.26605e-23 1.26605e-23 1.26605e-23 0.00106986 4.61344e-43
3.16512e-24 3.16512e-24 3.16512e-24 0.00266914 5.7668e-44
7.8151e-25 7.8151e-25 7.8151e-25 0.000798503 7.1195e-45
1.90612e-25 1.90612e-25 1.90612e-25 0.00114468 8.68232e-46
4.59307e-26 4.59307e-26 4.59307e-26 4.59504e-06 1.04606e-46
1.09359e-26 1.09359e-26 1.09359e-26 2.73514e-06 1.24531e-47
2.57315e-27 2.57315e-27 2.57315e-27 1.60891e-06 1.46507e-48
5.98406e-28 5.98406e-28 5.98406e-28 9.35411e-07 1.70357e-49
1.37565e-28 1.37565e-28 1.37565e-28 5.37592e-07 1.95813e-50
3.12647e-29 3.12647e-29 3.12647e-29 3.0545e-07 2.22515e-51
7.02577e-30 7.02577e-30 7.02577e-30 1.71601e-07 2.50017e-52
1.56128e-30 1.56128e-30 1.56128e-30 9.5334e-08 2.77796e-53
3.43139e-31 3.43139e-31 3.43139e-31 5.23813e-08 3.05271e-54
7.45954e-32 7.45954e-32 7.45954e-32 2.84681e-08 3.31816e-55
1.6042e-32 1.6042e-32 1.6042e-32 1.53054e-08 3.56792e-56
3.4132e-33 3.4132e-33 3.4132e-33 8.14119e-09 3.79565e-57
